name,description,type,rating,imageUrl,latitude,longitude,destinationName
Auli Ski Resort,"Auli Ski Resort is a popular Ski Resort located in Auli, known for its Adventure significance.",ATTRACTION,4.5,auli_ski_resort.jpg,0,0,Auli
Badrinath Temple,"Badrinath Temple is a popular Temple located in Badrinath, known for its Religious significance.",ATTRACTION,4.8,badrinath_temple.jpg,0,0,Badrinath
Binsar Wildlife Sanctuary,"Binsar Wildlife Sanctuary is a popular Wildlife Sanctuary located in Almora, known for its Wildlife significance.",ATTRACTION,4.3,binsar_wildlife_sanctuary.jpg,0,0,Almora
Chaubatia Gardens,"Chaubatia Gardens is a popular Orchard located in Ranikhet, known for its Recreational significance.",ATTRACTION,4.0,chaubatia_gardens.jpg,0,0,Ranikhet
Jim Corbett National Park,"Jim Corbett National Park is a popular National Park located in Jim Corbett, known for its Wildlife significance.",ATTRACTION,4.4,jim_corbett_national_park.jpg,0,0,Jim Corbett
Gangotri Temple,"Gangotri Temple is a popular Temple located in Uttarkashi, known for its Religious significance.",ATTRACTION,4.8,gangotri_temple.jpg,0,0,Uttarkashi
Tungnath Temple,"Tungnath Temple is a popular Temple located in Chopta, known for its Religious significance.",ATTRACTION,4.8,tungnath_temple.jpg,0,0,Chopta
Valley of Flowers,"Valley of Flowers is a popular National Park located in Joshimath, known for its Nature significance.",ATTRACTION,4.7,valley_of_flowers.jpg,0,0,Joshimath
Taj Mahal,"Taj Mahal is a popular Mausoleum located in Agra, known for its Historical significance.",ATTRACTION,4.6,taj_mahal.jpg,0,0,Agra
Kashi Vishwanath Temple,"Kashi Vishwanath Temple is a popular Temple located in Varanasi, known for its Religious significance.",ATTRACTION,4.7,kashi_vishwanath_temple.jpg,0,0,Varanasi
Bara Imambara,"Bara Imambara is a popular Monument located in Lucknow, known for its Historical significance.",ATTRACTION,4.4,bara_imambara.jpg,0,0,Lucknow
Krishna Janmabhoomi,"Krishna Janmabhoomi is a popular Temple located in Mathura, known for its Religious significance.",ATTRACTION,4.7,krishna_janmabhoomi.jpg,0,0,Mathura
Ram Janmabhoomi,"Ram Janmabhoomi is a popular Religious Site located in Ayodhya, known for its Religious significance.",ATTRACTION,4.8,ram_janmabhoomi.jpg,0,0,Ayodhya
Banke Bihari Temple,"Banke Bihari Temple is a popular Temple located in Vrindavan, known for its Religious significance.",ATTRACTION,4.8,banke_bihari_temple.jpg,0,0,Vrindavan
Triveni Sangam,"Triveni Sangam is a popular Confluence located in Allahabad, known for its Religious significance.",ATTRACTION,4.5,triveni_sangam.jpg,0,0,Allahabad
Jhansi Fort,"Jhansi Fort is a popular Fort located in Jhansi, known for its Historical significance.",ATTRACTION,4.4,jhansi_fort.jpg,0,0,Jhansi
Dhamek Stupa,"Dhamek Stupa is a popular Monument located in Sarnath, known for its Historical significance.",ATTRACTION,4.6,dhamek_stupa.jpg,0,0,Sarnath
Buland Darwaza,"Buland Darwaza is a popular Monument located in Fatehpur Sikri, known for its Historical significance.",ATTRACTION,4.4,buland_darwaza.jpg,0,0,Fatehpur Sikri
Okhla Bird Sanctuary,"Okhla Bird Sanctuary is a popular Bird Sanctuary located in Noida, known for its Wildlife significance.",ATTRACTION,4.3,okhla_bird_sanctuary.jpg,0,0,Noida
Aligarh Fort,"Aligarh Fort is a popular Fort located in Aligarh, known for its Historical significance.",ATTRACTION,4.1,aligarh_fort.jpg,0,0,Aligarh
Augarnath Temple,"Augarnath Temple is a popular Temple located in Meerut, known for its Religious significance.",ATTRACTION,4.8,augarnath_temple.jpg,0,0,Meerut
Allen Forest Zoo,"Allen Forest Zoo is a popular Zoo located in Kanpur, known for its Wildlife significance.",ATTRACTION,4.2,allen_forest_zoo.jpg,0,0,Kanpur
Dal Lake,"Dal Lake is a popular Lake located in Srinagar, known for its Nature significance.",ATTRACTION,4.6,dal_lake.jpg,0,0,Srinagar
Pangong Tso,"Pangong Tso is a popular Lake located in Leh, known for its Nature significance.",ATTRACTION,4.9,pangong_tso.jpg,0,0,Leh
Betaab Valley,"Betaab Valley is a popular Valley located in Pahalgam, known for its Nature significance.",ATTRACTION,4.6,betaab_valley.jpg,0,0,Pahalgam
Vaishno Devi,"Vaishno Devi is a popular Temple located in Jammu, known for its Religious significance.",ATTRACTION,4.7,vaishno_devi.jpg,0,0,Jammu
Patnitop Height,"Patnitop Height is a popular Hill located in Udhampur, known for its Recreational significance.",ATTRACTION,4.1,patnitop_height.jpg,0,0,Udhampur
Amarnath Cave,"Amarnath Cave is a popular Temple located in Anantnag, known for its Religious significance.",ATTRACTION,4.5,amarnath_cave.jpg,0,0,Anantnag
Thiksey Monastery,"Thiksey Monastery is a popular Monastery located in Leh, known for its Religious significance.",ATTRACTION,4.7,thiksey_monastery.jpg,0,0,Leh
Nubra Valley,"Nubra Valley is a popular Valley located in Nubra Valley, known for its Nature significance.",ATTRACTION,4.5,nubra_valley.jpg,0,0,Nubra Valley
Kargil War Memorial,"Kargil War Memorial is a popular War Memorial located in Kargil, known for its Historical significance.",ATTRACTION,4.8,kargil_war_memorial.jpg,0,0,Kargil
Diskit Monastery,"Diskit Monastery is a popular Monastery located in Diskit, known for its Religious significance.",ATTRACTION,4.7,diskit_monastery.jpg,0,0,Diskit
Kishtwar National Park,"Kishtwar National Park is a popular National Park located in Kishtwar, known for its Wildlife significance.",ATTRACTION,4.3,kishtwar_national_park.jpg,0,0,Kishtwar
Hemis National Park,"Hemis National Park is a popular National Park located in Hemis, known for its Wildlife significance.",ATTRACTION,4.4,hemis_national_park.jpg,0,0,Hemis
Dras War Memorial,"Dras War Memorial is a popular War Memorial located in Dras, known for its Historical significance.",ATTRACTION,4.8,dras_war_memorial.jpg,0,0,Dras
Magnetic Hill,"Magnetic Hill is a popular Gravity Hill located in Leh, known for its Nature significance.",ATTRACTION,3.7,magnetic_hill.jpg,0,0,Leh
Khardung La Pass,"Khardung La Pass is a popular Hill located in Leh, known for its Adventure significance.",ATTRACTION,4.5,khardung_la_pass.jpg,0,0,Leh
Thiksey Monastery,"Thiksey Monastery is a popular Monastery located in Leh, known for its Religious significance.",ATTRACTION,4.7,thiksey_monastery.jpg,0,0,Leh
Prem Mandir,"Prem Mandir is a popular Temple located in Vrindavan, known for its Religious significance.",ATTRACTION,4.8,prem_mandir.jpg,0,0,Vrindavan
Kirti Mandir,"Kirti Mandir is a popular Memorial located in Porbandar, known for its Historical significance.",ATTRACTION,4.8,kirti_mandir.jpg,0,0,Porbandar
Nand Gaon,"Nand Gaon is a popular Village located in Mathura, known for its Cultural significance.",ATTRACTION,4.1,nand_gaon.jpg,0,0,Mathura
Barsana Mandir,"Barsana Mandir is a popular Temple located in Mathura, known for its Religious significance.",ATTRACTION,4.8,barsana_mandir.jpg,0,0,Mathura
Tiger Hill,"Tiger Hill is a popular Sunrise Point located in Darjeeling, known for its Nature significance.",ATTRACTION,4.5,tiger_hill.jpg,0,0,Darjeeling
Jaldapara National Park,"Jaldapara National Park is a popular Wildlife Sanctuary located in Siliguri, known for its Wildlife significance.",ATTRACTION,4.4,jaldapara_national_park.jpg,0,0,Siliguri
Sundarbans National Park,"Sundarbans National Park is a popular National Park located in Sundarbans, known for its Wildlife significance.",ATTRACTION,4.4,sundarbans_national_park.jpg,0,0,Sundarbans
Digha Beach,"Digha Beach is a popular Beach located in Digha, known for its Recreational significance.",ATTRACTION,4.5,digha_beach.jpg,0,0,Digha
Hazarduari Palace,"Hazarduari Palace is a popular Palace located in Murshidabad, known for its Historical significance.",ATTRACTION,4.5,hazarduari_palace.jpg,0,0,Murshidabad
Kankalitala Temple,"Kankalitala Temple is a popular Temple located in Bolpur, known for its Religious significance.",ATTRACTION,4.7,kankalitala_temple.jpg,0,0,Bolpur
Hangseswari Temple,"Hangseswari Temple is a popular Temple located in Hooghly, known for its Architectural significance.",ATTRACTION,4.6,hangseswari_temple.jpg,0,0,Hooghly
Gorumara National Park,"Gorumara National Park is a popular National Park located in Jalpaiguri, known for its Wildlife significance.",ATTRACTION,4.4,gorumara_national_park.jpg,0,0,Jalpaiguri
Cooch Behar Palace,"Cooch Behar Palace is a popular Palace located in Cooch Behar, known for its Historical significance.",ATTRACTION,4.5,cooch_behar_palace.jpg,0,0,Cooch Behar
Ayodhya Hills,"Ayodhya Hills is a popular Hill located in Purulia, known for its Nature significance.",ATTRACTION,4.5,ayodhya_hills.jpg,0,0,Purulia
Jagannath Temple,"Jagannath Temple is a popular Temple located in Puri, known for its Religious significance.",ATTRACTION,4.7,jagannath_temple.jpg,0,0,Puri
Sun Temple,"Sun Temple is a popular Temple located in Konark, known for its Historical significance.",ATTRACTION,4.7,sun_temple.jpg,0,0,Konark
Lingaraj Temple,"Lingaraj Temple is a popular Temple located in Bhubaneswar, known for its Religious significance.",ATTRACTION,4.6,lingaraj_temple.jpg,0,0,Bhubaneswar
Khandadhar Waterfall,"Khandadhar Waterfall is a popular Waterfall located in Rourkela, known for its Nature significance.",ATTRACTION,4.5,khandadhar_waterfall.jpg,0,0,Rourkela
Barabati Fort,"Barabati Fort is a popular Fort located in Cuttack, known for its Historical significance.",ATTRACTION,4.5,barabati_fort.jpg,0,0,Cuttack
Hirakud Dam,"Hirakud Dam is a popular Dam located in Sambalpur, known for its Engineering Marvel significance.",ATTRACTION,4.5,hirakud_dam.jpg,0,0,Sambalpur
Chilika Lake,"Chilika Lake is a popular Lake located in Chilika, known for its Nature significance.",ATTRACTION,3.9,chilika_lake.jpg,0,0,Chilika
Tara Tarini Temple,"Tara Tarini Temple is a popular Temple located in Berhampur, known for its Religious significance.",ATTRACTION,4.6,tara_tarini_temple.jpg,0,0,Berhampur
Badaghagara Waterfall,"Badaghagara Waterfall is a popular Waterfall located in Keonjhar, known for its Nature significance.",ATTRACTION,4.3,badaghagara_waterfall.jpg,0,0,Keonjhar
Chandipur Beach,"Chandipur Beach is a popular Beach located in Balasore, known for its Recreational significance.",ATTRACTION,4.2,chandipur_beach.jpg,0,0,Balasore
Sanaghagara Waterfall,"Sanaghagara Waterfall is a popular Waterfall located in Kendujhar, known for its Nature significance.",ATTRACTION,4.4,sanaghagara_waterfall.jpg,0,0,Kendujhar
Marina Beach,"Marina Beach is a popular Beach located in Chennai, known for its Recreational significance.",ATTRACTION,3.9,marina_beach.jpg,0,0,Chennai
Meenakshi Amman Temple,"Meenakshi Amman Temple is a popular Temple located in Madurai, known for its Religious significance.",ATTRACTION,4.7,meenakshi_amman_temple.jpg,0,0,Madurai
Ramanathaswamy Temple,"Ramanathaswamy Temple is a popular Temple located in Rameswaram, known for its Religious significance.",ATTRACTION,4.6,ramanathaswamy_temple.jpg,0,0,Rameswaram
Vivekananda Rock Memorial,"Vivekananda Rock Memorial is a popular Memorial located in Kanyakumari, known for its Historical significance.",ATTRACTION,4.6,vivekananda_rock_memorial.jpg,0,0,Kanyakumari
Ooty Lake,"Ooty Lake is a popular Lake located in Ooty, known for its Recreational significance.",ATTRACTION,4.1,ooty_lake.jpg,0,0,Ooty
Marudamalai Temple,"Marudamalai Temple is a popular Temple located in Coimbatore, known for its Religious significance.",ATTRACTION,4.7,marudamalai_temple.jpg,0,0,Coimbatore
Kodaikanal Lake,"Kodaikanal Lake is a popular Lake located in Kodaikanal, known for its Recreational significance.",ATTRACTION,3.9,kodaikanal_lake.jpg,0,0,Kodaikanal
Brihadeeswarar Temple,"Brihadeeswarar Temple is a popular Temple located in Thanjavur, known for its Religious significance.",ATTRACTION,4.8,brihadeeswarar_temple.jpg,0,0,Thanjavur
Shore Temple,"Shore Temple is a popular Temple located in Mahabalipuram, known for its Historical significance.",ATTRACTION,4.6,shore_temple.jpg,0,0,Mahabalipuram
Yercaud Lake,"Yercaud Lake is a popular Lake located in Yercaud, known for its Recreational significance.",ATTRACTION,4.2,yercaud_lake.jpg,0,0,Yercaud
Nellaiappar Temple,"Nellaiappar Temple is a popular Temple located in Tirunelveli, known for its Religious significance.",ATTRACTION,4.6,nellaiappar_temple.jpg,0,0,Tirunelveli
Nataraja Temple,"Nataraja Temple is a popular Temple located in Chidambaram, known for its Religious significance.",ATTRACTION,4.7,nataraja_temple.jpg,0,0,Chidambaram
Kanaka Durga Temple,"Kanaka Durga Temple is a popular Temple located in Vijayawada, known for its Religious significance.",ATTRACTION,4.7,kanaka_durga_temple.jpg,0,0,Vijayawada
Rishikonda Beach,"Rishikonda Beach is a popular Beach located in Visakhapatnam, known for its Recreational significance.",ATTRACTION,4.5,rishikonda_beach.jpg,0,0,Visakhapatnam
Mallikarjuna Swamy Temple,"Mallikarjuna Swamy Temple is a popular Temple located in Srisailam, known for its Religious significance.",ATTRACTION,4.7,mallikarjuna_swamy_temple.jpg,0,0,Srisailam
Papikondalu,"Papikondalu is a popular Hill located in Rajahmundry, known for its Nature significance.",ATTRACTION,4.3,papikondalu.jpg,0,0,Rajahmundry
Lepakshi,"Lepakshi is a popular Site located in Anantapur, known for its Historical significance.",ATTRACTION,4.6,lepakshi.jpg,0,0,Anantapur
Belum Caves,"Belum Caves is a popular Cave located in Kurnool, known for its Natural Wonder significance.",ATTRACTION,4.4,belum_caves.jpg,0,0,Kurnool
Amaravathi Temple,"Amaravathi Temple is a popular Temple located in Amravati, known for its Religious significance.",ATTRACTION,4.7,amaravathi_temple.jpg,0,0,Amravati
Uppalapadu Bird Sanctuary,"Uppalapadu Bird Sanctuary is a popular Bird Sanctuary located in Guntur, known for its Wildlife significance.",ATTRACTION,4.4,uppalapadu_bird_sanctuary.jpg,0,0,Guntur
Gandikota Fort,"Gandikota Fort is a popular Fort located in Kadapa, known for its Historical significance.",ATTRACTION,4.5,gandikota_fort.jpg,0,0,Kadapa
Prasanthi Nilayam,"Prasanthi Nilayam is a popular Spiritual Center located in Puttaparthi, known for its Religious significance.",ATTRACTION,4.7,prasanthi_nilayam.jpg,0,0,Puttaparthi
Simhachalam Temple,"Simhachalam Temple is a popular Temple located in Vizianagaram, known for its Religious significance.",ATTRACTION,4.7,simhachalam_temple.jpg,0,0,Vizianagaram
Kailasagiri,"Kailasagiri is a popular Hill located in Visakhapatnam, known for its Recreational significance.",ATTRACTION,4.5,kailasagiri.jpg,0,0,Visakhapatnam
Submarine Museum,"Submarine Museum is a popular Museum located in Visakhapatnam, known for its Historical significance.",ATTRACTION,4.6,submarine_museum.jpg,0,0,Visakhapatnam
Borra Caves,"Borra Caves is a popular Cave located in Visakhapatnam, known for its Natural Wonder significance.",ATTRACTION,4.5,borra_caves.jpg,0,0,Visakhapatnam
War Memorial,"War Memorial is a popular War Memorial located in Visakhapatnam, known for its Historical significance.",ATTRACTION,4.6,war_memorial.jpg,0,0,Visakhapatnam
Indira Gandhi Zoological Park,"Indira Gandhi Zoological Park is a popular Zoo located in Visakhapatnam, known for its Wildlife significance.",ATTRACTION,4.1,indira_gandhi_zoological_park.jpg,0,0,Visakhapatnam
Matsyadarshini Aquarium,"Matsyadarshini Aquarium is a popular Aquarium located in Visakhapatnam, known for its Recreational significance.",ATTRACTION,3.8,matsyadarshini_aquarium.jpg,0,0,Visakhapatnam
Visakha Museum,"Visakha Museum is a popular Museum located in Visakhapatnam, known for its Cultural significance.",ATTRACTION,4.3,visakha_museum.jpg,0,0,Visakhapatnam
Nathula Pass,"Nathula Pass is a popular Hill located in Gangtok, known for its Historical significance.",ATTRACTION,4.3,nathula_pass.jpg,0,0,Gangtok
Pemayangtse Monastery,"Pemayangtse Monastery is a popular Monastery located in Pelling, known for its Religious significance.",ATTRACTION,4.6,pemayangtse_monastery.jpg,0,0,Pelling
Char Dham,"Char Dham is a popular Religious Complex located in Namchi, known for its Religious significance.",ATTRACTION,4.7,char_dham.jpg,0,0,Namchi
Rumtek Monastery,"Rumtek Monastery is a popular Monastery located in Gangtok, known for its Religious significance.",ATTRACTION,4.6,rumtek_monastery.jpg,0,0,Gangtok
Buddha Park,"Buddha Park is a popular Park located in Ravangla, known for its Cultural significance.",ATTRACTION,4.8,buddha_park.jpg,0,0,Ravangla
Baba Harbhajan Singh Temple,"Baba Harbhajan Singh Temple is a popular Temple located in Gangtok, known for its Religious significance.",ATTRACTION,4.7,baba_harbhajan_singh_temple.jpg,0,0,Gangtok
Tsomgo Lake,"Tsomgo Lake is a popular Lake located in Gangtok, known for its Nature significance.",ATTRACTION,4.5,tsomgo_lake.jpg,0,0,Gangtok
Kamakhya Temple,"Kamakhya Temple is a popular Temple located in Guwahati, known for its Religious significance.",ATTRACTION,4.6,kamakhya_temple.jpg,0,0,Guwahati
Kaziranga National Park,"Kaziranga National Park is a popular National Park located in Kaziranga, known for its Wildlife significance.",ATTRACTION,4.5,kaziranga_national_park.jpg,0,0,Kaziranga
